aptNm,aptSeq,excluUseAr,dealYear,dealMonth,dealDay,dealAmount,buildYear,umdNm,sggCd,floor,dealDate
포스코더샵,11590-3412,84.992,2024,6,13,125000,2007,상도동,11590,2,2024-06-13
상도동삼호아파트,11590-13,84.52,2024,6,5,81000,1994,상도동,11590,13,2024-06-05
포스코더샵,11590-3412,59.99,2024,6,12,100000,2007,상도동,11590,13,2024-06-12
힐스테이트 상도 프레스티지,11590-4078,59.928,2024,6,11,111000,2013,상도동,11590,5,2024-06-11
e편한세상상도노빌리티,11590-4879,84.9546,2024,6,13,153500,2018,상도동,11590,6,2024-06-13
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,6,4,118500,2021,상도동,11590,12,2024-06-04
대우유로카운티,11590-101,149.049,2024,6,3,124000,2003,상도동,11590,8,2024-06-03
포스코더샵,11590-3412,132.735,2024,6,8,149000,2007,상도동,11590,15,2024-06-08
포스코더샵,11590-3412,59.99,2024,6,3,107700,2007,상도동,11590,15,2024-06-03
현대(관악),11590-3295,58.59,2024,6,6,64000,1992,상도동,11590,15,2024-06-06
두산위브트레지움2차,11590-4495,59.7852,2024,6,1,114500,2016,상도동,11590,17,2024-06-01
힐스테이트 상도 프레스티지,11590-4078,84.951,2024,6,6,140000,2013,상도동,11590,11,2024-06-06
두산위브트레지움2차,11590-4495,84.8624,2024,6,3,134000,2016,상도동,11590,21,2024-06-03
힐스테이트 상도 센트럴파크,11590-3954,84.7954,2024,6,6,137000,2012,상도동,11590,7,2024-06-06
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,6,1,123000,2021,상도동,11590,18,2024-06-01
상도효성해링턴플레이스,11590-4559,84.9701,2024,6,2,111000,2016,상도동,11590,20,2024-06-02
e편한세상상도노빌리티,11590-4879,84.9704,2024,6,1,147000,2018,상도동,11590,4,2024-06-01
이수브라운스톤상도(527-0),11590-3441,84.91,2024,6,1,106000,2007,상도동,11590,1,2024-06-01
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2024,6,1,137000,2012,상도동,11590,13,2024-06-01
상도역롯데캐슬파크엘,11590-4993,84.965,2024,7,17,142500,2021,상도동,11590,1,2024-07-17
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,15,162000,2018,상도동,11590,24,2024-07-15
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2024,7,9,135000,2012,상도동,11590,2,2024-07-09
대림아파트,11590-85,66.59,2024,7,26,68000,1995,상도동,11590,14,2024-07-26
포스코더샵,11590-3412,132.735,2024,7,30,157000,2007,상도동,11590,10,2024-07-30
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,25,163000,2018,상도동,11590,19,2024-07-25
건영,11590-9,114.96,2024,7,20,106000,1997,상도동,11590,9,2024-07-20
포스코더샵,11590-3412,132.735,2024,7,26,155000,2007,상도동,11590,13,2024-07-26
포스코더샵,11590-3412,132.735,2024,7,24,155000,2007,상도동,11590,14,2024-07-24
상도파크자이,11590-4642,84.918,2024,7,28,154000,2016,상도동,11590,4,2024-07-28
상도효성해링턴플레이스,11590-4559,84.9506,2024,7,19,125000,2016,상도동,11590,8,2024-07-19
상도두산위브,11590-3714,84.99,2024,7,30,120500,2010,상도동,11590,5,2024-07-30
상도파크자이,11590-4642,84.918,2024,7,30,160000,2016,상도동,11590,17,2024-07-30
동원베네스트,11590-3577,84.97,2024,7,27,109000,2008,상도동,11590,3,2024-07-27
포스코더샵,11590-3412,59.99,2024,7,19,115900,2007,상도동,11590,6,2024-07-19
상도역롯데캐슬파크엘,11590-4993,84.965,2024,7,17,142500,2021,상도동,11590,1,2024-07-17
삼환나우빌(520-0),11590-3388,121.346,2024,7,26,120000,2007,상도동,11590,5,2024-07-26
힐스테이트 상도 프레스티지,11590-4078,84.951,2024,7,19,144000,2013,상도동,11590,15,2024-07-19
포스코더샵,11590-3412,59.99,2024,7,27,118000,2007,상도동,11590,3,2024-07-27
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,7,23,135000,2021,상도동,11590,16,2024-07-23
e편한세상상도노빌리티,11590-4879,59.5905,2024,7,30,135000,2018,상도동,11590,8,2024-07-30
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2024,7,20,136000,2012,상도동,11590,2,2024-07-20
상도파크자이,11590-4642,71.252,2024,7,20,141000,2016,상도동,11590,12,2024-07-20
중앙하이츠빌,11590-100,59.9388,2024,7,13,89000,2003,상도동,11590,12,2024-07-13
래미안상도3차,11590-127,84.96,2024,7,30,125000,2004,상도동,11590,2,2024-07-30
힐스테이트 상도 프레스티지,11590-4078,120.571,2024,7,20,160000,2013,상도동,11590,11,2024-07-20
상도파크자이,11590-4642,84.918,2024,7,23,155000,2016,상도동,11590,16,2024-07-23
힐스테이트 상도 프레스티지,11590-4078,120.004,2024,7,31,167000,2013,상도동,11590,7,2024-07-31
초원,11590-107,71.91,2024,7,10,35200,2003,상도동,11590,4,2024-07-10
상도역롯데캐슬파크엘,11590-4993,84.9952,2024,7,19,155000,2021,상도동,11590,10,2024-07-19
상도역롯데캐슬파크엘,11590-4993,59.9851,2024,7,27,125000,2021,상도동,11590,5,2024-07-27
두산위브트레지움2차,11590-4495,84.864,2024,7,21,146000,2016,상도동,11590,21,2024-07-21
상도동삼호아파트,11590-13,114.63,2024,7,26,85000,1994,상도동,11590,2,2024-07-26
힐스테이트 상도 센트럴파크,11590-3954,59.7686,2024,7,6,128000,2012,상도동,11590,4,2024-07-06
동원베네스트,11590-3577,84.958,2024,7,13,107000,2008,상도동,11590,13,2024-07-13
이수브라운스톤상도(527-0),11590-3441,59.94,2024,7,17,110000,2007,상도동,11590,14,2024-07-17
두산위브트레지움2차,11590-4495,84.864,2024,7,29,150000,2016,상도동,11590,17,2024-07-29
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,7,26,133000,2021,상도동,11590,10,2024-07-26
이수브라운스톤상도(527-0),11590-3441,59.91,2024,7,30,105000,2007,상도동,11590,15,2024-07-30
포스코더샵,11590-3412,84.995,2024,7,14,130000,2007,상도동,11590,2,2024-07-14
건영,11590-9,32.8,2024,7,22,57500,1997,상도동,11590,17,2024-07-22
이수브라운스톤상도(527-0),11590-3441,84.99,2024,7,25,85000,2007,상도동,11590,4,2024-07-25
쌍용스윗닷홈,11590-99,112.756,2024,7,9,110000,2003,상도동,11590,2,2024-07-09
상도두산위브,11590-3714,84.99,2024,7,20,120000,2010,상도동,11590,9,2024-07-20
포스코더샵,11590-3412,59.99,2024,7,20,116500,2007,상도동,11590,8,2024-07-20
힐스테이트 상도 프레스티지,11590-4078,84.951,2024,7,26,141000,2013,상도동,11590,14,2024-07-26
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2024,7,6,135000,2012,상도동,11590,2,2024-07-06
포스코더샵,11590-3412,59.96,2024,7,30,107000,2007,상도동,11590,5,2024-07-30
상도동삼호아파트,11590-13,84.52,2024,7,22,83000,1994,상도동,11590,14,2024-07-22
래미안상도3차,11590-127,84.96,2024,7,29,132000,2004,상도동,11590,6,2024-07-29
힐스테이트 상도 프레스티지,11590-4078,84.884,2024,7,20,135000,2013,상도동,11590,5,2024-07-20
대림아파트,11590-85,84.89,2024,7,6,73400,1995,상도동,11590,2,2024-07-06
힐스테이트 상도 프레스티지,11590-4078,84.884,2024,7,24,135500,2013,상도동,11590,2,2024-07-24
성우아파트,11590-218,38.44,2024,7,27,22500,1993,상도동,11590,5,2024-07-27
힐스테이트 상도 센트럴파크,11590-3954,84.7954,2024,7,3,144200,2012,상도동,11590,11,2024-07-03
초원,11590-107,93.83,2024,7,9,47000,2003,상도동,11590,1,2024-07-09
힐스테이트 상도 프레스티지,11590-4078,84.884,2024,7,21,139700,2013,상도동,11590,12,2024-07-21
힐스테이트 상도 센트럴파크,11590-3954,118.1432,2024,7,20,160500,2012,상도동,11590,9,2024-07-20
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,7,13,129000,2021,상도동,11590,12,2024-07-13
힐스테이트 상도 프레스티지,11590-4078,84.951,2024,7,27,141000,2013,상도동,11590,12,2024-07-27
상도동삼호아파트,11590-13,84.52,2024,7,11,73500,1994,상도동,11590,1,2024-07-11
상도파크자이,11590-4642,59.978,2024,7,13,133000,2016,상도동,11590,15,2024-07-13
롯데캐슬비엔,11590-3744,122.61,2024,7,5,114000,2010,상도동,11590,4,2024-07-05
래미안상도3차,11590-127,114.97,2024,7,11,150000,2004,상도동,11590,5,2024-07-11
래미안상도3차,11590-127,59.97,2024,7,19,109500,2004,상도동,11590,15,2024-07-19
힐스테이트 상도 센트럴파크,11590-3954,59.7754,2024,7,4,125000,2012,상도동,11590,5,2024-07-04
상도파크자이,11590-4642,84.918,2024,7,14,155500,2016,상도동,11590,15,2024-07-14
포스코더샵,11590-3412,59.99,2024,7,13,110000,2007,상도동,11590,4,2024-07-13
포스코더샵,11590-3412,59.99,2024,7,22,115000,2007,상도동,11590,15,2024-07-22
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,15,162000,2018,상도동,11590,24,2024-07-15
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,21,163000,2018,상도동,11590,14,2024-07-21
상도역롯데캐슬파크엘,11590-4993,74.9587,2024,7,5,138800,2021,상도동,11590,16,2024-07-05
e편한세상상도노빌리티,11590-4879,59.5905,2024,7,11,134000,2018,상도동,11590,23,2024-07-11
e편한세상상도노빌리티,11590-4879,84.8746,2024,7,12,148000,2018,상도동,11590,7,2024-07-12
삼성래미안2,11590-102,84.796,2024,7,12,105000,2003,상도동,11590,5,2024-07-12
래미안상도3차,11590-127,84.96,2024,7,22,119000,2004,상도동,11590,2,2024-07-22
건영,11590-9,32.8,2024,7,20,57200,1997,상도동,11590,10,2024-07-20
상도더샵2차,11590-4206,84.97,2024,7,6,123000,2014,상도동,11590,10,2024-07-06
상도1차갑을명가,11590-3356,84.72,2024,7,15,68000,2006,상도동,11590,5,2024-07-15
상도휴엔하임,11590-4526,16.84,2024,7,11,20000,2016,상도동,11590,15,2024-07-11
포스코더샵,11590-3412,101.993,2024,7,20,143500,2007,상도동,11590,10,2024-07-20
두산위브트레지움2차,11590-4495,84.864,2024,7,17,142000,2016,상도동,11590,21,2024-07-17
상도두산위브,11590-3714,84.534,2024,7,6,114000,2010,상도동,11590,3,2024-07-06
두산위브트레지움2차,11590-4495,84.8032,2024,7,9,138000,2016,상도동,11590,8,2024-07-09
두산위브트레지움2차,11590-4495,84.9736,2024,7,8,143000,2016,상도동,11590,14,2024-07-08
래미안상도3차,11590-127,84.96,2024,7,20,129000,2004,상도동,11590,12,2024-07-20
힐스테이트 상도 프레스티지,11590-4078,84.884,2024,7,4,130000,2013,상도동,11590,1,2024-07-04
e편한세상상도노빌리티,11590-4879,59.5905,2024,7,20,138000,2018,상도동,11590,9,2024-07-20
포스코더샵,11590-3412,84.992,2024,7,20,130000,2007,상도동,11590,8,2024-07-20
두산위브트레지움2차,11590-4495,84.864,2024,7,6,135000,2016,상도동,11590,6,2024-07-06
포스코더샵,11590-3412,132.735,2024,7,19,158000,2007,상도동,11590,10,2024-07-19
상도역롯데캐슬파크엘,11590-4993,84.9833,2024,7,12,152500,2021,상도동,11590,10,2024-07-12
상도동래미안1차,11590-22,84.959,2024,7,2,104500,2004,상도동,11590,6,2024-07-02
상도동삼호아파트,11590-13,84.52,2024,7,12,83000,1994,상도동,11590,13,2024-07-12
상도동래미안1차,11590-22,84.959,2024,7,13,108500,2004,상도동,11590,10,2024-07-13
래미안상도3차,11590-127,59.97,2024,7,13,109000,2004,상도동,11590,11,2024-07-13
현대(관악),11590-3295,58.59,2024,7,17,69000,1992,상도동,11590,13,2024-07-17
상도역롯데캐슬파크엘,11590-4993,110.9996,2024,7,9,170500,2021,상도동,11590,10,2024-07-09
힐스테이트 상도 센트럴파크,11590-3954,118.2086,2024,7,3,158500,2012,상도동,11590,6,2024-07-03
포스코더샵,11590-3412,132.735,2024,7,16,145000,2007,상도동,11590,6,2024-07-16
동원베네스트,11590-3577,84.953,2024,7,16,109500,2008,상도동,11590,3,2024-07-16
현대(관악),11590-3295,84.78,2024,7,12,80300,1992,상도동,11590,3,2024-07-12
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2024,7,12,139900,2012,상도동,11590,5,2024-07-12
상도역롯데캐슬파크엘,11590-4993,84.9952,2024,7,11,151000,2021,상도동,11590,5,2024-07-11
중앙하이츠빌,11590-100,84.9883,2024,7,7,105000,2003,상도동,11590,4,2024-07-07
상도동래미안1차,11590-22,84.959,2024,7,9,101500,2004,상도동,11590,2,2024-07-09
현대(관악),11590-3295,84.78,2024,7,10,84000,1992,상도동,11590,2,2024-07-10
래미안상도3차,11590-127,84.96,2024,7,14,126000,2004,상도동,11590,8,2024-07-14
쌍용스윗닷홈,11590-99,84.954,2024,7,11,110000,2003,상도동,11590,13,2024-07-11
상도역롯데캐슬파크엘,11590-4993,74.9587,2024,7,7,135000,2021,상도동,11590,6,2024-07-07
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2024,7,9,140000,2012,상도동,11590,4,2024-07-09
쌍용스윗닷홈,11590-99,84.917,2024,7,13,108000,2003,상도동,11590,5,2024-07-13
포스코더샵,11590-3412,59.96,2024,7,8,110000,2007,상도동,11590,14,2024-07-08
이수브라운스톤상도(527-0),11590-3441,59.94,2024,7,8,107000,2007,상도동,11590,5,2024-07-08
이수브라운스톤상도(527-0),11590-3441,59.91,2024,7,10,108000,2007,상도동,11590,3,2024-07-10
이수브라운스톤상도(527-0),11590-3441,59.91,2024,7,8,102000,2007,상도동,11590,3,2024-07-08
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,11,154000,2018,상도동,11590,7,2024-07-11
e편한세상상도노빌리티,11590-4879,84.9704,2024,7,12,156000,2018,상도동,11590,20,2024-07-12
상도동삼호아파트,11590-13,114.63,2024,7,5,96000,1994,상도동,11590,9,2024-07-05
상도역롯데캐슬파크엘,11590-4993,84.9952,2024,7,11,151000,2021,상도동,11590,5,2024-07-11
래미안상도3차,11590-127,59.97,2024,7,5,103000,2004,상도동,11590,12,2024-07-05
삼성래미안2,11590-102,59.886,2024,7,12,85000,2003,상도동,11590,1,2024-07-12
삼성래미안2,11590-102,59.886,2024,7,12,90000,2003,상도동,11590,10,2024-07-12
래미안상도3차,11590-127,84.96,2024,7,5,125000,2004,상도동,11590,7,2024-07-05
래미안상도3차,11590-127,84.96,2024,7,11,120000,2004,상도동,11590,7,2024-07-11
e편한세상상도노빌리티,11590-4879,84.9546,2024,7,6,149000,2018,상도동,11590,2,2024-07-06
상도휴엔하임,11590-4526,14.7,2024,7,8,14000,2016,상도동,11590,3,2024-07-08
삼성래미안2,11590-102,59.886,2024,7,6,89500,2003,상도동,11590,8,2024-07-06
포스코더샵,11590-3412,59.99,2024,7,2,110000,2007,상도동,11590,9,2024-07-02
대림아파트,11590-85,84.89,2024,7,6,77000,1995,상도동,11590,2,2024-07-06
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,7,7,125000,2021,상도동,11590,19,2024-07-07
롯데캐슬비엔,11590-3744,84.95,2024,7,3,96000,2010,상도동,11590,8,2024-07-03
래미안상도3차,11590-127,59.97,2024,7,6,108000,2004,상도동,11590,13,2024-07-06
e편한세상상도노빌리티,11590-4879,59.7827,2024,7,5,134500,2018,상도동,11590,21,2024-07-05
이수브라운스톤상도(527-0),11590-3441,84.99,2024,7,6,107500,2007,상도동,11590,1,2024-07-06
현대(관악),11590-3295,84.78,2024,7,1,82000,1992,상도동,11590,13,2024-07-01
상도동래미안1차,11590-22,84.959,2024,7,4,107500,2004,상도동,11590,10,2024-07-04
힐스테이트 상도 센트럴파크,11590-3954,118.2086,2024,7,1,165000,2012,상도동,11590,9,2024-07-01
상도동삼호아파트,11590-13,84.52,2024,7,1,80000,1994,상도동,11590,5,2024-07-01
삼성래미안2,11590-102,84.796,2024,7,1,100000,2003,상도동,11590,5,2024-07-01
래미안상도3차,11590-127,84.96,2024,7,1,129000,2004,상도동,11590,9,2024-07-01
상도역롯데캐슬파크엘,11590-4993,84.9952,2024,8,30,162500,2021,상도동,11590,6,2024-08-30
대림아파트,11590-85,84.89,2024,8,27,85000,1995,상도동,11590,13,2024-08-27
대림아파트,11590-85,66.59,2024,8,28,68000,1995,상도동,11590,3,2024-08-28
대림아파트,11590-85,66.59,2024,8,26,72000,1995,상도동,11590,11,2024-08-26
상도두산위브,11590-3714,84.99,2024,8,22,133000,2010,상도동,11590,6,2024-08-22
쌍용스윗닷홈,11590-99,59.578,2024,8,30,89900,2003,상도동,11590,6,2024-08-30
쌍용스윗닷홈,11590-99,59.578,2024,8,24,92000,2003,상도동,11590,10,2024-08-24
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2024,8,31,146000,2012,상도동,11590,8,2024-08-31
대림아파트,11590-85,84.89,2024,8,17,84000,1995,상도동,11590,6,2024-08-17
상도역롯데캐슬파크엘,11590-4993,59.9818,2024,8,30,133000,2021,상도동,11590,14,2024-08-30
래미안상도3차,11590-127,164.91,2024,8,26,210000,2004,상도동,11590,13,2024-08-26
래미안상도3차,11590-127,84.96,2024,8,26,133000,2004,상도동,11590,15,2024-08-26
삼성래미안2,11590-102,59.886,2024,8,30,95000,2003,상도동,11590,7,2024-08-30
상도효성해링턴플레이스,11590-4559,84.9506,2024,8,16,132000,2016,상도동,11590,26,2024-08-16
상도동래미안1차,11590-22,59.828,2024,8,31,100000,2004,상도동,11590,10,2024-08-31
삼성래미안2,11590-102,59.886,2024,8,26,94000,2003,상도동,11590,8,2024-08-26
삼성래미안2,11590-102,59.886,2024,8,23,91000,2003,상도동,11590,11,2024-08-23
래미안상도3차,11590-127,114.97,2024,8,27,158000,2004,상도동,11590,4,2024-08-27
대림아파트,11590-85,84.89,2024,8,15,79700,1995,상도동,11590,15,2024-08-15
힐스테이트 상도 프레스티지,11590-4078,84.884,2024,8,15,144000,2013,상도동,11590,4,2024-08-15
상도동삼호아파트,11590-13,84.52,2024,8,26,83300,1994,상도동,11590,6,2024-08-26
상도더샵2차,11590-4206,84.99,2024,8,21,124500,2014,상도동,11590,4,2024-08-21
상도동삼호아파트,11590-13,114.63,2024,8,12,67000,1994,상도동,11590,6,2024-08-12
아이파크,11590-126,84.96,2024,8,13,113500,2004,상도동,11590,13,2024-08-13
포스코더샵,11590-3412,132.735,2024,8,16,154000,2007,상도동,11590,4,2024-08-16
상도역롯데캐슬파크엘,11590-4993,110.9878,2024,8,13,193000,2021,상도동,11590,18,2024-08-13
상도역롯데캐슬파크엘,11590-4993,84.9952,2024,8,21,151500,2021,상도동,11590,1,2024-08-21
상도동삼호아파트,11590-13,84.52,2024,8,20,79800,1994,상도동,11590,1,2024-08-20
아이파크,11590-126,84.96,2024,8,10,109500,2004,상도동,11590,4,2024-08-10
래미안상도3차,11590-127,84.96,2024,8,15,125000,2004,상도동,11590,5,2024-08-15
상도효성해링턴플레이스,11590-4559,84.8136,2024,8,8,122000,2016,상도동,11590,4,2024-08-08
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2024,8,30,145500,2012,상도동,11590,2,2024-08-30
